Agent Name,Tweet URL,Author Profile Image,Author Display Name,Smart Engagement Points,Impressions Count,verified_tweet_id,twitter_handle,tweet_id,tweet_created_at,tweet_like_count,tweet_reply_count,tweet_retweet_count,tweet_quote_count,tweet_bookmark_count,tweet_impression_count,hashtag_count,mention_count,link_count,has_media,media_count,has_links,tweet_text_length,is_reply,is_quote,is_retweet,raw_tweet,dollar_count,mentions_used,links_used,hashtags_used,media_type
FUKU,https://x.com/Flowslikeosmo/status/1884677944364421544,https://pbs.twimg.com/profile_images/1820857147430772736/_FKO54r0_normal.jpg,Emperor Osmo 🐂 🎯,4,4931,1.88468E+18,Flowslikeosmo,1.88468E+18,2025-01-29 19:00:12+00:00,43,16,11,0,7,5003,0,1,1,TRUE,1,TRUE,250,FALSE,FALSE,FALSE,"I'm looking at AI projects bucking the downtrend.

$FUKU was the biggest gainer of mindshare in DeFAI over the past 24 hours.

It looks like they just integrated onto @AbstractChain, could be the start of a new trend in DeFAI. https://t.co/YVQ9ee1s3a",$FUKU,"@AbstractChain,",https://t.co/YVQ9ee1s3a,,photo
SarumAI Agent,https://x.com/blockchain_goat/status/1885219433494237618,https://pbs.twimg.com/profile_images/1613780811743956994/jflCyNgY_normal.jpg,𝕷𝖆 𝕮𝖆𝖇𝖗𝖆 🐐,4,16884,1.88522E+18,blockchain_goat,1.88522E+18,2025-01-31 06:51:53+00:00,150,33,43,0,8,16884,1,0,3,TRUE,1,TRUE,353,FALSE,TRUE,FALSE,"Gm fam, 

regarding the #ANTIRUG dip, I will just say NO FEAR. 

X agent will be live next week! 

Team is working top speed, there is so much things in play right now. 

Lots of good gems going through bigger correction on $SOL. 

3M mcap for the project with real utility, based… https://t.co/LvzxzY5B3R https://t.co/hQs48xapL2 https://t.co/CzX1GDBBrl",$SOL.,,"https://t.co/LvzxzY5B3R, https://t.co/hQs48xapL2, https://t.co/CzX1GDBBrl",#ANTIRUG,photo
Agent YP,https://x.com/yellowpantherx/status/1885367327845445795,https://pbs.twimg.com/profile_images/1839737518058790912/z6Kr5LQb_normal.jpg,yellowpanther.moca 💎,4,6427,1.88537E+18,yellowpantherx,1.88537E+18,2025-01-31 16:39:34+00:00,77,19,4,0,0,6438,0,3,1,FALSE,0,TRUE,134,FALSE,TRUE,FALSE,"the FIRST gaming ai agent to have a job from a gaming chain 🔥

@Agent_YP 🤝 @b3dotfun 

Powered by @virtuals_io https://t.co/xL0uOGWdeA",,"@Agent_YP, @b3dotfun, @virtuals_io",https://t.co/xL0uOGWdeA,,
NeuraVox,https://x.com/DeFiOracle_/status/1884960965973979158,https://pbs.twimg.com/profile_images/1672266010148184070/IdQc9LVp_normal.jpg,DeFi Oracle 🔮,4,8685,1.88496E+18,DeFiOracle_,1.88496E+18,2025-01-30 13:44:49+00:00,80,15,26,0,1,8704,0,1,1,TRUE,1,TRUE,250,FALSE,FALSE,FALSE,"AI innovation and real-world asset tokenization, all running on Solana thanks to $VOX

@NeuraVoxAI's  quantum-powered AI agents are building a bridge between crypto and traditional markets

$2.5M market cap with unreal utility https://t.co/ARTlHGiB73","$VOX, $2.5M",@NeuraVoxAI's,https://t.co/ARTlHGiB73,,photo
Wayfinder,https://x.com/beausecurity/status/1885335301452681448,https://pbs.twimg.com/profile_images/1869149644506202112/UyOzE7ij_normal.jpg,Beau,4,3862,1.88534E+18,beausecurity,1.88534E+18,2025-01-31 14:32:18+00:00,60,11,11,0,0,3864,0,1,1,FALSE,0,TRUE,283,FALSE,TRUE,FALSE,"On top of building chat GPT for crypto with @AIWayfinder, Parallel is ALSO launching an AI agent mobile game in Q1.

Best way to get exposure to Wayfinder is cache $PRIME for PROMPT. Colony will be powered by $PRIME as well. 

Thing is going to gajillions imo https://t.co/yy8gxmBlkh","$PRIME, $PRIME","@AIWayfinder,",https://t.co/yy8gxmBlkh,,
Wayfinder,https://x.com/beausecurity/status/1886532267612516554,https://pbs.twimg.com/profile_images/1869149644506202112/UyOzE7ij_normal.jpg,Beau,4,3759,1.88653E+18,beausecurity,1.88653E+18,2025-02-03 21:48:37+00:00,78,9,6,0,5,3912,0,1,0,FALSE,0,FALSE,132,FALSE,FALSE,FALSE,"Absolutely stunned that y'all let me buy more $PRIME under $7 yesterday. 

Max cached some more to earn @AIWayfinder's PROMPT token.","$PRIME, $7",@AIWayfinder's,,,
AI9000,https://x.com/zaimirii/status/1886499247920472171,https://pbs.twimg.com/profile_images/1885659729852084224/UaYSLCtf_normal.jpg,zaimiri ✏️,4,1292,1.8865E+18,zaimirii,1.8865E+18,2025-02-03 19:37:24+00:00,23,13,0,0,0,1298,0,2,1,TRUE,1,TRUE,202,FALSE,FALSE,FALSE,"Had on notis for @aigg_agent to catch the launch for days 

• missed launch
• people are not happy with @delaunch 
• my ai9000 are not looking good

This couldn’t have gone worse https://t.co/w53pxsdGY8",,"@aigg_agent, @delaunch",https://t.co/w53pxsdGY8,,photo
Bankr,https://x.com/0xDeployer/status/1886462418785853817,https://pbs.twimg.com/profile_images/1816688728951476224/PkVN69ln_normal.jpg,deployer,3,2511,1.88646E+18,0xDeployer,1.88646E+18,2025-02-03 17:11:04+00:00,51,6,6,0,0,2541,0,0,1,FALSE,0,TRUE,47,FALSE,TRUE,FALSE,"oh .. it is a ""tip"" bot https://t.co/9y4JWjdH3k",,,https://t.co/9y4JWjdH3k,,
FUKU,https://x.com/blockchain_goat/status/1885236777226506461,https://pbs.twimg.com/profile_images/1613780811743956994/jflCyNgY_normal.jpg,𝕷𝖆 𝕮𝖆𝖇𝖗𝖆 🐐,3,16392,1.88524E+18,blockchain_goat,1.88524E+18,2025-01-31 08:00:48+00:00,68,19,15,0,2,16398,0,1,4,TRUE,2,TRUE,348,FALSE,TRUE,FALSE,"You know I just recently entered the SOL chain, but I’m researching fast, and there are a few more potential gems I’ll be sharing soon! 👀

Focusing on quality and based teams that actually deliver utility!

@FukuSOLcto  is the real deal when it comes to making life easier on… https://t.co/EWwKGAe0Kh https://t.co/w5tyxUhwwF https://t.co/3JsBH7U4ef",,@FukuSOLcto,"https://t.co/EWwKGAe0Kh, https://t.co/w5tyxUhwwF, https://t.co/3JsBH7U4ef",,photo
FUKU,https://x.com/blockchain_goat/status/1884656715045699606,https://pbs.twimg.com/profile_images/1613780811743956994/jflCyNgY_normal.jpg,𝕷𝖆 𝕮𝖆𝖇𝖗𝖆 🐐,3,9079,1.88466E+18,blockchain_goat,1.88466E+18,2025-01-29 17:35:50+00:00,81,18,11,0,1,9087,0,1,3,TRUE,1,TRUE,345,FALSE,TRUE,FALSE,"$FUKU dont play games they deliver! 

Getting more attention, mindshare is pumping and after yesterdays pump and price correction we are going up again!

• AI trading on Telegram 
• Real trading infrastructure behind @fuku_ai0 the dog.
• Backed by usage 
• Team stacked 
•… https://t.co/YWRK5RrUAq https://t.co/Io6JiWcKCw https://t.co/gryYS61LJc",$FUKU,@fuku_ai0,"https://t.co/YWRK5RrUAq, https://t.co/Io6JiWcKCw, https://t.co/gryYS61LJc",,photo
SarumAI Agent,https://x.com/coinesper/status/1886821699548582007,https://pbs.twimg.com/profile_images/1619729617098506243/FZLFQ6He_normal.jpg,Coinesper,3,3177,1.88682E+18,coinesper,1.88682E+18,2025-02-04 16:58:43+00:00,76,8,16,0,3,3402,1,0,1,FALSE,0,TRUE,66,FALSE,TRUE,FALSE,#ANTIRUG - ex-Amazon dev building nonstop. https://t.co/dalgH9lOze,,,https://t.co/dalgH9lOze,#ANTIRUG,
NIKITA,https://x.com/DylanAbruscato/status/1884825765319209470,https://pbs.twimg.com/profile_images/1663200793108037632/KcI_SuTV_normal.jpg,Dylan Abruscato,3,8271,1.88483E+18,DylanAbruscato,1.88483E+18,2025-01-30 04:47:35+00:00,100,14,0,0,3,8277,0,0,1,TRUE,1,TRUE,49,FALSE,FALSE,FALSE,b2b saas fart nikita bier https://t.co/AztOMajuMO,,,https://t.co/AztOMajuMO,,photo
QSTAR,https://x.com/dubzyxbt/status/1885040284519801319,https://pbs.twimg.com/profile_images/1735828728410959872/BgV3z76d_normal.jpg,dubzy,3,16789,1.88504E+18,dubzyxbt,1.88504E+18,2025-01-30 19:00:00+00:00,349,71,49,0,7,16795,0,0,1,TRUE,1,TRUE,301,FALSE,FALSE,FALSE,"Grabbed myself a bag of $QSTAR

Launched in Nov 2023 but CTO'd since Jan 2024

80K+ players on Tap2Earn game
AGI with meme culture
Worldcoin owns nearly 1%
Chart is prime for ATH's

Not on exchanges yet, so perfect time to buy imo
ca: 0x9abfc0f085c82ec1be31d30843965fcc63053ffe https://t.co/pFsVmpTwwT",$QSTAR,,https://t.co/pFsVmpTwwT,,photo
AIKA,https://x.com/TheCryptoBlade/status/1886360707366891924,https://pbs.twimg.com/profile_images/1449256435494395905/08wWUkBl_normal.jpg,The Crypto Blade,3,6809,1.88636E+18,TheCryptoBlade,1.88636E+18,2025-02-03 10:26:54+00:00,111,18,13,0,0,6816,0,1,1,TRUE,1,TRUE,201,FALSE,FALSE,FALSE,"If you need a real cook

be mega bullish on $aika

real token meets real utility.

Get ready now, so you can participate in IDO on Seedify

@aika_verse TGE is around the corner. https://t.co/45516PFg8Q",$aika,@aika_verse,https://t.co/45516PFg8Q,,photo
DREAMS,https://x.com/BenGiove/status/1884813737544098146,https://pbs.twimg.com/profile_images/1881763934635454465/YapgUvTM_normal.jpg,FaultProofBen 🔥_🔥,3,3104,1.88481E+18,BenGiove,1.88481E+18,2025-01-30 03:59:47+00:00,74,7,11,0,4,3109,0,0,0,FALSE,0,FALSE,86,FALSE,FALSE,FALSE,"$DREAMS is a multi-billion $ protocol that you can buy at a seed valuation

Daydreams.","$DREAMS, $",,,,
Racer,https://x.com/Parsa_Nftt/status/1884655875018641673,https://pbs.twimg.com/profile_images/1815089155447164928/6UpFvT21_normal.jpg,PARSA,3,8536,1.88466E+18,Parsa_Nftt,1.88466E+18,2025-01-29 17:32:30+00:00,118,38,13,0,5,8546,0,0,2,FALSE,0,TRUE,284,FALSE,TRUE,FALSE,"𝐏𝐀𝐑𝐒𝐀 𝐀𝐍𝐀𝐋𝐘𝐒𝐈𝐒: 𝐌𝐀𝐗𝐗 𝐀𝐈 – 𝐓𝐇𝐄 𝐂𝐎𝐑𝐄 𝐎𝐅 𝐍𝐄𝐗𝐓-𝐆𝐄𝐍 𝐆𝐀𝐌𝐈𝐍𝐆

MAXX AI isn’t just a feature—it’s the engine driving AI-powered gaming.

➔ From Racer 1 to M3LEE, every part of the ecosystem is built to connect seamlessly.
➔ Earn, play, and grow… https://t.co/MsWFK7AfZl https://t.co/rNoxMkS08n",,,"https://t.co/MsWFK7AfZl, https://t.co/rNoxMkS08n",,
Racer,https://x.com/tomkysar/status/1885977326443442652,https://pbs.twimg.com/profile_images/1864539609280954369/Bz4vg-C4_normal.jpg,tk ⛽️,3,2552,1.88598E+18,tomkysar,1.88598E+18,2025-02-02 09:03:29+00:00,40,6,2,0,0,2557,0,0,0,FALSE,0,FALSE,12,FALSE,FALSE,FALSE,i miss racer,,,,,
Cookie,https://x.com/fwielanier/status/1885967092333044093,https://pbs.twimg.com/profile_images/1848503159624257538/Dodj7qqx_normal.jpg,Filip 🍪 (cookie) ➡️ HK 🇭🇰,2,9712,1.88597E+18,fwielanier,1.88597E+18,2025-02-02 08:22:49+00:00,167,20,20,0,5,9746,0,1,0,FALSE,0,FALSE,269,FALSE,FALSE,FALSE,"remember the speed of cookie dot fun development?

prepare for the same with @agentcookiefun.

dataswarm accessibility will only grow, as well as its capabilities for providing the best alpha on the market.

capital rotations will no longer be a mistery for us anymore.",,@agentcookiefun.,,,
GOD,https://x.com/inversebrah/status/1886882538150617584,https://pbs.twimg.com/profile_images/1812298915661623296/P0Yj0Xgq_normal.jpg,"smolting (wassie, verse)",2,28504,1.88688E+18,inversebrah,1.88688E+18,2025-02-04 21:00:28+00:00,227,21,6,0,5,29401,0,0,2,TRUE,1,TRUE,59,FALSE,TRUE,FALSE,businessmen https://t.co/PD6ku4WWoO https://t.co/uQwpjjoaOe,,,"https://t.co/PD6ku4WWoO, https://t.co/uQwpjjoaOe",,photo
alchemist ai,https://x.com/cyrilXBT/status/1887026118274044231,https://pbs.twimg.com/profile_images/1843110137256452096/08qnoVrZ_normal.jpg,CyrilXBT,2,13213,1.88703E+18,cyrilXBT,1.88703E+18,2025-02-05 06:31:00+00:00,258,56,28,0,19,15247,1,0,0,FALSE,0,FALSE,154,FALSE,FALSE,FALSE,"This is the part of the market where weak hands get shaken out, and strong hands load up. Choose wisely.

#GRIFFAIN
$SNAI
$ALCH
$GRIFT

thats all you need","$SNAI, $ALCH, $GRIFT",,,#GRIFFAIN,
kAia,https://x.com/gala_nft2/status/1886785272526070067,https://pbs.twimg.com/profile_images/1678315835289661442/39XDvcmY_normal.jpg,gala⚡,2,39308,1.88679E+18,gala_nft2,1.88679E+18,2025-02-04 14:33:58+00:00,105,31,1,0,0,39339,0,0,2,TRUE,1,TRUE,180,FALSE,FALSE,FALSE,"🚀 Web3社交新纪元：KAIA生态与《Boxing Star X》

1/ TON的成功，揭示Web3社交潜力
TON已证明Web2社交巨头能有效推动Web3普及，Telegram的庞大用户群实现了无缝转化。

2/ LINE的KAIA生态，或成下一个TON？… https://t.co/DAXM28umyi https://t.co/wTsfuHjOYh",,,"https://t.co/DAXM28umyi, https://t.co/wTsfuHjOYh",,photo
Orbit,https://x.com/cyrilXBT/status/1887026118274044231,https://pbs.twimg.com/profile_images/1843110137256452096/08qnoVrZ_normal.jpg,CyrilXBT,2,13213,1.88703E+18,cyrilXBT,1.88703E+18,2025-02-05 06:31:00+00:00,258,56,28,0,19,15247,1,0,0,FALSE,0,FALSE,154,FALSE,FALSE,FALSE,"This is the part of the market where weak hands get shaken out, and strong hands load up. Choose wisely.

#GRIFFAIN
$SNAI
$ALCH
$GRIFT

thats all you need","$SNAI, $ALCH, $GRIFT",,,#GRIFFAIN,
Orbit,https://x.com/legendarygainz_/status/1886862531542556783,https://pbs.twimg.com/profile_images/1806436217950441472/UQXxhjcU_normal.jpg,Legendary,2,4657,1.88686E+18,legendarygainz_,1.88686E+18,2025-02-04 19:40:58+00:00,38,9,6,0,1,4877,0,0,1,FALSE,0,TRUE,275,FALSE,TRUE,FALSE,"As someone who lives in the europoor timezone this feature will be great.

define a set of filters for token launches in the trenches and let the agent buy and sell for you when you sleep

gambling while getting your 8 hours of sleep. pls launch soon

https://t.co/bjiOp8IshD",,,https://t.co/bjiOp8IshD,,
Bankr,https://x.com/696_eth/status/1886473253696479740,https://pbs.twimg.com/profile_images/1713426276546211840/5sacGaex_normal.png,696.eth,2,3918,1.88647E+18,696_eth,1.88647E+18,2025-02-03 17:54:07+00:00,52,6,4,0,4,3924,0,0,1,FALSE,0,TRUE,147,FALSE,TRUE,FALSE,"I think it's a good time for me to dump my $anon for more $bnkr

~1% mindhase =&gt; ~$150M MC
~0.6% mindshare =&gt; ~$7M MC https://t.co/u7oRBomspo","$anon, $bnkr",,https://t.co/u7oRBomspo,,
ViralMindAI,https://x.com/BenjiGanar/status/1885306578162622940,https://pbs.twimg.com/profile_images/1834659360137478145/1vaV23T8_normal.png,Benji Ganar,2,6072,1.88531E+18,BenjiGanar,1.88531E+18,2025-01-31 12:38:10+00:00,88,13,23,0,6,6151,0,0,1,FALSE,0,TRUE,261,FALSE,TRUE,FALSE,"These $VIRAL devs are cooking hard. 

Look at their latest computer use agent demos if you haven't already seen it. 

All custom built for full desktop control which gives them unlimited use cases. 

Anything a human can do, they can do. https://t.co/UJ2IPOybgE",$VIRAL,,https://t.co/UJ2IPOybgE,,
ViralMindAI,https://x.com/Flowslikeosmo/status/1885463109823062358,https://pbs.twimg.com/profile_images/1820857147430772736/_FKO54r0_normal.jpg,Emperor Osmo 🐂 🎯,2,5576,1.88546E+18,Flowslikeosmo,1.88546E+18,2025-01-31 23:00:10+00:00,92,11,15,0,4,5772,0,0,3,TRUE,3,TRUE,239,FALSE,FALSE,FALSE,"I think $VIRAL is undervalued at $6M

&gt; Mindshare remains close to ATHs
&gt; Price, however, has retraced 50% from ATHs, which is strong considering the major tokens are below 60%-70% from ATHs
&gt; PMF has never https://t.co/QeCJRDk0sM","$VIRAL, $6M",,https://t.co/QeCJRDk0sM,,photo
OPUS,https://x.com/zhuanfgghjnb/status/1886736849319944665,https://pbs.twimg.com/profile_images/1607593522701701122/zv1J_K2-_normal.jpg,蜡币小鑫,2,71718,1.88674E+18,zhuanfgghjnb,1.88674E+18,2025-02-04 11:21:33+00:00,105,75,17,0,0,71766,0,0,2,FALSE,0,TRUE,227,FALSE,TRUE,FALSE,"🚀 开启 AI 未来之路 | Magnum Opus 加速计划招募中！ 

📅 申请开放：2025年2月3日

Magnum Opus 是一项 1000 万美元 的建设者资助计划，旨在加速下一代 AI 应用的开发。我们诚邀突破性的 AI 项目加入我们，与来自 Google、Meta、OctoML 等全球顶尖企业的专家共同合作，推动智能技术的未来！

加入… https://t.co/6fscQ6xi2O https://t.co/VWxDnBWy6q",,,"https://t.co/6fscQ6xi2O, https://t.co/VWxDnBWy6q",,
OPUS,https://x.com/liuxiaoling933/status/1886681171570094507,https://pbs.twimg.com/profile_images/1825392611076796417/9eeNhfDP_normal.jpg,baby,2,42377,1.88668E+18,liuxiaoling933,1.88668E+18,2025-02-04 07:40:18+00:00,32,36,5,0,1,42410,0,0,2,FALSE,0,TRUE,137,FALSE,TRUE,FALSE,Mira新推出的Magnum Opus计划具有非凡的战略意义。高达1000万美元的资助，为AI开发者提供了坚实的资金基础，有效降低了创新的资金门槛，极大地激发了行业的创新活力。… https://t.co/dTAwmB5HgS https://t.co/kpV5j5kV4e,,,"https://t.co/dTAwmB5HgS, https://t.co/kpV5j5kV4e",,
OPUS,https://x.com/SherifDefi/status/1886459320029864273,https://pbs.twimg.com/profile_images/1674739316759592960/t1-QC5HS_normal.png,Sherif | DeFi,2,12729,1.88646E+18,SherifDefi,1.88646E+18,2025-02-03 16:58:45+00:00,103,14,11,0,0,12750,0,1,2,FALSE,0,TRUE,326,FALSE,TRUE,FALSE,"Most AI models today hallucinate too much to be trusted right?

👉🏻NOT ANYMORE! @mira_network’s decentralized consensus &amp; verification increases AI accuracy from 73% → 95%, making AI truly reliable.

This is the level of reliability that AI needs, and I’m excited to see how… https://t.co/tuMYb3XaUh https://t.co/v54ztf7dPE",,@mira_network’s,"https://t.co/tuMYb3XaUh, https://t.co/v54ztf7dPE",,
Jarvis,https://x.com/Darrenlautf/status/1886837227822669991,https://pbs.twimg.com/profile_images/1862881065989558272/cUyKy8iH_normal.jpg,Darren Lau,2,5452,1.88684E+18,Darrenlautf,1.88684E+18,2025-02-04 18:00:25+00:00,24,4,1,0,0,5503,0,0,2,TRUE,1,TRUE,73,FALSE,TRUE,FALSE,Jarvis put up the shields https://t.co/U9pbQffqfR https://t.co/xC8XrvBtwD,,,"https://t.co/U9pbQffqfR, https://t.co/xC8XrvBtwD",,photo
SarumAI Agent,https://x.com/blockchain_goat/status/1886693678481392077,https://pbs.twimg.com/profile_images/1613780811743956994/jflCyNgY_normal.jpg,𝕷𝖆 𝕮𝖆𝖇𝖗𝖆 🐐,2,17245,1.88669E+18,blockchain_goat,1.88669E+18,2025-02-04 08:30:00+00:00,136,23,45,0,12,17549,1,0,3,TRUE,1,TRUE,349,FALSE,TRUE,FALSE,"Team #ANTIRUG keeps delivering! 

X Agent is fully live, you can now scan tokens on X for quick scan and RUG security...

PA held pretty nicely during this bloodbath, Mindshare will now grow exponentially as people will scan tokens more quicker and easier. 

Stay ahead of the… https://t.co/afefucNPhC https://t.co/sGZ3RWomJM https://t.co/QjFqUiwb24",,,"https://t.co/afefucNPhC, https://t.co/sGZ3RWomJM, https://t.co/QjFqUiwb24",#ANTIRUG,video
soulgraph,https://x.com/RiddlerDeFi/status/1886385069356675538,https://pbs.twimg.com/profile_images/1704907448945893376/f8fNxYEK_normal.jpg,riddler,2,7840,1.88639E+18,RiddlerDeFi,1.88639E+18,2025-02-03 12:03:42+00:00,104,25,13,0,2,7872,0,1,1,TRUE,1,TRUE,236,FALSE,FALSE,FALSE,"The market is now in the most ""High risk, High reward"" section

Dip buying on $GRPH?

@soulgra_ph has quite the interesting tech for AI Agents to improve and evolve

Risky from here, but the fundamentals are good https://t.co/YWW9oZT14F",$GRPH?,@soulgra_ph,https://t.co/YWW9oZT14F,,photo
QSTAR,https://x.com/0xc06/status/1885388064555458801,https://pbs.twimg.com/profile_images/1624872954772291588/uYbsQPgR_normal.jpg,Onur 🦉,2,14925,1.88539E+18,0xc06,1.88539E+18,2025-01-31 18:01:58+00:00,281,75,80,0,49,14960,0,0,2,TRUE,1,TRUE,327,FALSE,FALSE,FALSE,"$QSTaR's next price rally is coming. 

This project combines a dedicated team with a compelling narrative: the 2025 ""Battle of Titans"" for AGI dominance between Altman and Musk. 

$QSTaR offers first-mover advantage as the first AGI token. 

Its strong liquidity pool is further… https://t.co/4iEB764LXl https://t.co/TYsQOFFVPq","$QSTaR's, $QSTaR",,"https://t.co/4iEB764LXl, https://t.co/TYsQOFFVPq",,photo
Neurobro,https://x.com/MoonKing___/status/1885012157450117322,https://pbs.twimg.com/profile_images/1675128345611182080/rS_aM_L4_normal.jpg,MoonKing,2,9227,1.88501E+18,MoonKing___,1.88501E+18,2025-01-30 17:08:14+00:00,131,19,37,0,10,9275,0,1,2,TRUE,1,TRUE,322,FALSE,FALSE,FALSE,"Good entry point for $BRO @0xNeurobro here ✍️

It bounced from a key demand zone and I expect a move above $0.017 (point A), which would confirm a bullish trend

Possible rebound towards $0.04 (point C) if we confirm the bullish trend  

Major catalysts are coming, such as… https://t.co/4kFqyEv83k https://t.co/KUqpmmoCpK","$BRO, $0.017, $0.04",@0xNeurobro,"https://t.co/4kFqyEv83k, https://t.co/KUqpmmoCpK",,photo
Neurobro,https://x.com/MoonKing___/status/1886074413654667735,https://pbs.twimg.com/profile_images/1675128345611182080/rS_aM_L4_normal.jpg,MoonKing,2,7232,1.88607E+18,MoonKing___,1.88607E+18,2025-02-02 15:29:16+00:00,71,7,10,0,2,7236,0,0,2,FALSE,0,TRUE,326,FALSE,TRUE,FALSE,"$BRO Foundation officially launched the AI Agent solutions, which offer 3 specialized AI Agent solutions 🔥

▫️ Community AI Agents ➔ Automate and improve the participation of Web3 communities

▫️ Commercial AI Agents ➔ Offer real-time market intelligence and automated insights… https://t.co/NYGRyKB9su https://t.co/SFTDwsJftA",$BRO,,"https://t.co/NYGRyKB9su, https://t.co/SFTDwsJftA",,
DREAMS,https://x.com/StarkWareLtd/status/1884847538957877255,https://pbs.twimg.com/profile_images/1656026873078398981/Ht7OXAUs_normal.jpg,StarkWare 🐺🐱,2,7625,1.88485E+18,StarkWareLtd,1.88485E+18,2025-01-30 06:14:06+00:00,71,10,19,0,2,7634,0,3,1,TRUE,1,TRUE,256,FALSE,FALSE,FALSE,"AI agents are accelerating on Starknet.

Come join @starkience to discover what teams are cooking with @ai16zdao, @daydreamsagents, and the Starknet AgentKit during our AI Agents Hackathon.

Happening today at 12:00 UTC on Twitter 🫵 https://t.co/M7yHM5tizv",,"@starkience, @ai16zdao,, @daydreamsagents,",https://t.co/M7yHM5tizv,,photo
DREAMS,https://x.com/ghost93_x/status/1884955321115779096,https://pbs.twimg.com/profile_images/1752826759504965632/_BJV6z9l_normal.jpg,𝔊𝔥𝔬𝔰𝔱,2,6445,1.88496E+18,ghost93_x,1.88496E+18,2025-01-30 13:22:23+00:00,106,16,13,0,3,6452,0,0,1,TRUE,1,TRUE,219,FALSE,FALSE,FALSE,$DREAMS outperforming some of my other high conviction plays atm. They will all run in time imho. Happy for anyone who got in early with me on this one. I think it goes higher. Dev keeps devving. https://t.co/loVqDUgeex,$DREAMS,,https://t.co/loVqDUgeex,,photo
AI9000,https://x.com/TradingAloha/status/1886490882528174400,https://pbs.twimg.com/profile_images/1759960832052445184/PfFyoMtt_normal.jpg,Trading Aloha,2,709,1.88649E+18,TradingAloha,1.88649E+18,2025-02-03 19:04:10+00:00,11,4,0,0,0,740,0,1,0,FALSE,0,FALSE,33,TRUE,FALSE,FALSE,"@delaunch bad look, VERY bad look",,@delaunch,,,
Sharpe AI,https://x.com/TheDonOfApes/status/1884940820802900121,https://pbs.twimg.com/profile_images/1861720034705346560/5RXew4_E_normal.jpg,Don,1,48677,1.88494E+18,TheDonOfApes,1.88494E+18,2025-01-30 12:24:46+00:00,345,13,21,0,0,48778,0,0,1,TRUE,1,TRUE,65,FALSE,FALSE,FALSE,nice bounce for $SAI on the support line. https://t.co/Dk2H2GDnXY,$SAI,,https://t.co/Dk2H2GDnXY,,photo
Sharpe AI,https://x.com/thenameisbrill/status/1885331956633682430,https://pbs.twimg.com/profile_images/1588583212049203200/mKlDhAoY_normal.jpg,Brill🐝,1,19874,1.88533E+18,thenameisbrill,1.88533E+18,2025-01-31 14:19:00+00:00,189,17,12,0,0,19890,0,0,2,TRUE,1,TRUE,327,FALSE,FALSE,FALSE,"$SAI is one of my biggest DEFAI bags. If this is the 100th time you're seeing me post about it, you've got to understand😂

Aside from the DeepSeek integration planted on the Sharpe search, the token is trading at a huge discount, and is positioned for a good run with the crypto… https://t.co/jUofE0uml1 https://t.co/FWmYujvNa8",$SAI,,"https://t.co/jUofE0uml1, https://t.co/FWmYujvNa8",,photo
Sharpe AI,https://x.com/0xc06/status/1885351358770942297,https://pbs.twimg.com/profile_images/1624872954772291588/uYbsQPgR_normal.jpg,Onur 🦉,1,15882,1.88535E+18,0xc06,1.88535E+18,2025-01-31 15:36:06+00:00,241,41,23,0,41,15909,0,0,2,TRUE,1,TRUE,329,FALSE,FALSE,FALSE,"$SAI Is DeFAI's sleeping giant. 

DeepSeek integration about to supercharge Sharpe Search. $6M MC is a joke. 

By looking at the chart the dip seems behind our back with $SAI trading above its 200-day moving average, which is a bullish sign. 

The MACD indicator is also showing a… https://t.co/D9YVNO46fy https://t.co/k2xvb0uZnH","$SAI, $6M, $SAI",,"https://t.co/D9YVNO46fy, https://t.co/k2xvb0uZnH",,photo
Orbit,https://x.com/cyrilXBT/status/1886247739539017789,https://pbs.twimg.com/profile_images/1843110137256452096/08qnoVrZ_normal.jpg,CyrilXBT,1,14836,1.88625E+18,cyrilXBT,1.88625E+18,2025-02-03 02:58:00+00:00,252,54,19,0,10,14846,1,0,0,FALSE,0,FALSE,56,FALSE,FALSE,FALSE,"Still strong conviction on

#GRIFFAIN
$SNAI
$MOBY
$GRIFT","$SNAI, $MOBY, $GRIFT",,,#GRIFFAIN,
buzz,https://x.com/prismoz0/status/1886796171554766864,https://pbs.twimg.com/profile_images/1877367877533126656/V9KhjkM0_normal.jpg,Prismo,1,1778,1.8868E+18,prismoz0,1.8868E+18,2025-02-04 15:17:16+00:00,13,1,4,0,0,1795,0,1,1,FALSE,0,TRUE,304,FALSE,FALSE,FALSE,"Abstraction layers like @askthehive_ai are crucial for improving accessibility and scalability. By simplifying interactions with protocols, they enable adoption without sacrificing security or decentralization. Just like TCP/IP abstracts the complexity of internet communication,… https://t.co/ppYQOPYp1l",,@askthehive_ai,https://t.co/ppYQOPYp1l,,
